drugbank_id,interactant_id,polypeptide_id,category,description
DB00500,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00500,BE0000530,P02768,component,protein-containing complex
DB00500,BE0000530,P02768,function,enterobactin binding
DB00500,BE0000530,P02768,function,exogenous protein binding
DB00500,BE0000530,P02768,function,identical protein binding
DB00500,BE0000530,P02768,function,protein-folding chaperone binding
DB00500,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00500,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00501,BE0000530,P02768,component,cytoplasm
DB00501,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00501,BE0000530,P02768,component,protein-containing complex
DB00501,BE0000530,P02768,function,enterobactin binding
DB00501,BE0000530,P02768,function,exogenous protein binding
DB00501,BE0000530,P02768,function,identical protein binding
DB00501,BE0000530,P02768,function,protein-folding chaperone binding
DB00501,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00501,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00503,BE0000530,P02768,component,cytoplasm
DB00503,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00503,BE0000530,P02768,component,protein-containing complex
DB00503,BE0000530,P02768,function,enterobactin binding
DB00503,BE0000530,P02768,function,exogenous protein binding
DB00503,BE0000530,P02768,function,identical protein binding
DB00503,BE0000530,P02768,function,protein-folding chaperone binding
DB00503,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00503,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00503,BE0000925,P02763,component,collagen-containing extracellular matrix
DB00503,BE0000925,P02763,component,platelet alpha granule lumen
DB00503,BE0000925,P02763,component,specific granule lumen
DB00503,BE0000925,P02763,component,tertiary granule lumen
DB00503,BE0000925,P02763,process,positive regulation of interleukin-1 beta production
DB00503,BE0000925,P02763,process,positive regulation of interleukin-1 production
DB00503,BE0000925,P02763,process,positive regulation of tumor necrosis factor production
DB00512,BE0000530,P02768,component,cytoplasm
DB00512,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00512,BE0000530,P02768,component,protein-containing complex
DB00512,BE0000530,P02768,function,enterobactin binding
DB00512,BE0000530,P02768,function,exogenous protein binding
DB00512,BE0000530,P02768,function,identical protein binding
DB00512,BE0000530,P02768,function,protein-folding chaperone binding
DB00512,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00512,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00512,BE0004879,P02763,component,collagen-containing extracellular matrix
DB00512,BE0004879,P02763,component,platelet alpha granule lumen
DB00512,BE0004879,P02763,component,specific granule lumen
DB00512,BE0004879,P02763,component,tertiary granule lumen
DB00512,BE0004879,P02763,process,positive regulation of interleukin-1 beta production
DB00512,BE0004879,P02763,process,positive regulation of interleukin-1 production
DB00512,BE0004879,P02763,process,positive regulation of tumor necrosis factor production
DB00512,BE0004879,P19652,component,azurophil granule lumen
DB00512,BE0004879,P19652,component,collagen-containing extracellular matrix
DB00512,BE0004879,P19652,component,extracellular region
DB00512,BE0004879,P19652,component,platelet alpha granule lumen
DB00512,BE0004879,P19652,component,specific granule lumen
DB00512,BE0004879,P19652,process,positive regulation of interleukin-1 beta production
DB00512,BE0004879,P19652,process,positive regulation of interleukin-1 production
DB00512,BE0004879,P19652,process,positive regulation of tumor necrosis factor production
DB00512,BE0009144,P70174,component,cytosol
DB00512,BE0009144,P70174,component,integral component of plasma membrane
DB00512,BE0009144,P70174,component,plasma membrane
DB00512,BE0009144,P70174,function,calcium ion transmembrane transporter activity
DB00512,BE0009144,P70174,function,histamine receptor activity
DB00512,BE0009144,P70174,process,calcium ion import
DB00512,BE0009144,P70174,process,cellular response to histamine
DB00512,BE0009144,P70174,process,eosinophil chemotaxis
DB00512,BE0009144,P70174,process,G-protein coupled receptor signaling pathway
DB00512,BE0009144,P70174,process,inflammatory response
DB00512,BE0009144,P70174,process,manganese ion transmembrane transport
DB00512,BE0009144,P70174,process,memory
DB00512,BE0009144,P70174,process,phospholipase C-activating G-protein coupled receptor signaling pathway
DB00512,BE0009144,P70174,process,positive regulation of vasoconstriction
DB00512,BE0009144,P70174,process,regulation of synaptic plasticity
DB00512,BE0009144,P70174,process,regulation of vascular permeability
DB00512,BE0009144,P70174,process,regulation of vasoconstriction
DB00512,BE0009144,P70174,process,rhythmic process
DB00512,BE0009144,P70174,process,visual learning
DB00515,BE0000530,P02768,component,cytoplasm
DB00515,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00515,BE0000530,P02768,component,protein-containing complex
DB00515,BE0000530,P02768,function,enterobactin binding
DB00515,BE0000530,P02768,function,exogenous protein binding
DB00515,BE0000530,P02768,function,identical protein binding
DB00515,BE0000530,P02768,function,protein-folding chaperone binding
DB00515,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00515,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00523,BE0000782,P29373,component,nucleus
DB00523,BE0000782,P29373,function,cyclin binding
DB00523,BE0000782,P29373,function,fatty acid binding
DB00523,BE0000782,P29373,process,fatty acid transport
DB00523,BE0000782,P29373,process,regulation of DNA-templated transcription
DB00523,BE0000508,P29762,component,nucleus
DB00523,BE0000508,P29762,function,fatty acid binding
DB00523,BE0000508,P29762,process,fatty acid transport
DB00526,BE0000530,P02768,component,cytoplasm
DB00526,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00526,BE0000530,P02768,component,protein-containing complex
DB00526,BE0000530,P02768,function,enterobactin binding
DB00526,BE0000530,P02768,function,exogenous protein binding
DB00526,BE0000530,P02768,function,identical protein binding
DB00526,BE0000530,P02768,function,protein-folding chaperone binding
DB00526,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00526,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00530,BE0000530,P02768,component,cytoplasm
DB00530,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00530,BE0000530,P02768,component,protein-containing complex
DB00530,BE0000530,P02768,function,enterobactin binding
DB00530,BE0000530,P02768,function,exogenous protein binding
DB00530,BE0000530,P02768,function,identical protein binding
DB00530,BE0000530,P02768,function,protein-folding chaperone binding
DB00530,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00530,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00530,BE0000925,P02763,component,collagen-containing extracellular matrix
DB00530,BE0000925,P02763,component,platelet alpha granule lumen
DB00530,BE0000925,P02763,component,specific granule lumen
DB00530,BE0000925,P02763,component,tertiary granule lumen
DB00530,BE0000925,P02763,process,positive regulation of interleukin-1 beta production
DB00530,BE0000925,P02763,process,positive regulation of interleukin-1 production
DB00530,BE0000925,P02763,process,positive regulation of tumor necrosis factor production
DB00537,BE0000530,P02768,component,cytoplasm
DB00537,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00537,BE0000530,P02768,component,protein-containing complex
DB00537,BE0000530,P02768,function,enterobactin binding
DB00537,BE0000530,P02768,function,exogenous protein binding
DB00537,BE0000530,P02768,function,identical protein binding
DB00537,BE0000530,P02768,function,protein-folding chaperone binding
DB00537,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00537,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00540,BE0000530,P02768,component,cytoplasm
DB00540,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00540,BE0000530,P02768,component,protein-containing complex
DB00540,BE0000530,P02768,function,enterobactin binding
DB00540,BE0000530,P02768,function,exogenous protein binding
DB00540,BE0000530,P02768,function,identical protein binding
DB00540,BE0000530,P02768,function,protein-folding chaperone binding
DB00540,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00540,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00540,BE0000925,P02763,component,collagen-containing extracellular matrix
DB00540,BE0000925,P02763,component,platelet alpha granule lumen
DB00540,BE0000925,P02763,component,specific granule lumen
DB00540,BE0000925,P02763,component,tertiary granule lumen
DB00540,BE0000925,P02763,process,positive regulation of interleukin-1 beta production
DB00540,BE0000925,P02763,process,positive regulation of interleukin-1 production
DB00540,BE0000925,P02763,process,positive regulation of tumor necrosis factor production
DB00543,BE0000925,P02763,component,collagen-containing extracellular matrix
DB00543,BE0000925,P02763,component,platelet alpha granule lumen
DB00543,BE0000925,P02763,component,specific granule lumen
DB00543,BE0000925,P02763,component,tertiary granule lumen
DB00543,BE0000925,P02763,process,positive regulation of interleukin-1 beta production
DB00543,BE0000925,P02763,process,positive regulation of interleukin-1 production
DB00543,BE0000925,P02763,process,positive regulation of tumor necrosis factor production
DB00544,BE0000530,P02768,component,cytoplasm
DB00544,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00544,BE0000530,P02768,component,protein-containing complex
DB00544,BE0000530,P02768,function,enterobactin binding
DB00544,BE0000530,P02768,function,exogenous protein binding
DB00544,BE0000530,P02768,function,identical protein binding
DB00544,BE0000530,P02768,function,protein-folding chaperone binding
DB00544,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00544,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00554,BE0000530,P02768,component,cytoplasm
DB00554,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00554,BE0000530,P02768,component,protein-containing complex
DB00554,BE0000530,P02768,function,enterobactin binding
DB00554,BE0000530,P02768,function,exogenous protein binding
DB00554,BE0000530,P02768,function,identical protein binding
DB00554,BE0000530,P02768,function,protein-folding chaperone binding
DB00554,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00554,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00555,BE0000530,P02768,component,cytoplasm
DB00555,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00555,BE0000530,P02768,component,protein-containing complex
DB00555,BE0000530,P02768,function,enterobactin binding
DB00555,BE0000530,P02768,function,exogenous protein binding
DB00555,BE0000530,P02768,function,identical protein binding
DB00555,BE0000530,P02768,function,protein-folding chaperone binding
DB00555,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00555,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB00557,BE0000530,P02768,component,cytoplasm
DB00557,BE0000530,P02768,component,endoplasmic reticulum lumen
DB00557,BE0000530,P02768,component,protein-containing complex
DB00557,BE0000530,P02768,function,enterobactin binding
DB00557,BE0000530,P02768,function,exogenous protein binding
DB00557,BE0000530,P02768,function,identical protein binding
DB00557,BE0000530,P02768,function,protein-folding chaperone binding
DB00557,BE0000530,P02768,process,cellular response to calcium ion starvation
DB00557,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
